cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime,Q,SOH
22.0,0.016282074,1.0846334,1.0850784,29.866125629427746,29.444065,30.406626,12.092614999999933,2.1697118,100.49439620690255
23.0,0.016288836,1.084831,1.0852121,29.833181360909087,29.473217,30.382923,12.008125000000048,2.1700431,100.50974100682637
24.0,0.016271129,1.0849,1.0853114,29.84571323112337,29.504063,30.39113,12.008350000000064,2.1702114,100.5175361466609
25.0,0.016273182,1.0850928,1.0854828,29.90119515514188,29.38117,30.421011,12.092685000000104,2.1705756000000003,100.53440477368252
26.0,0.016250733,1.0852003,1.0855538,29.90931575114785,29.409222,30.383427,12.092243333333318,2.1707541,100.54267234623427
27.0,0.016263327,1.0851779,1.0855597,29.93785680588784,29.34437,30.455006,12.0923500000002,2.1707376,100.54190811683871
28.0,0.016271114,1.0850989,1.0854679,29.938789219178013,29.297314,30.552313,12.092286666666526,2.1705668,100.53399718467153
29.0,0.016273748,1.0850434,1.0854152,29.869821218945457,29.233625,30.578209,12.092508333333292,2.1704586,100.5289856925141
30.0,0.016299676,1.0850613,1.0854537,29.78002756727271,29.17243,30.389032,12.092485000000064,2.170515,100.53159796753887
31.0,0.016291054,1.0850451,1.0854599,29.83921277695169,29.212397,30.651123,12.007925000000007,2.1705050000000004,100.53113479820826
32.0,0.016262814,1.0850329,1.0854311,29.841460960966533,29.281399,30.716326,12.007926666666512,2.170464,100.52923580395266
33.0,0.016286319,1.0850081,1.0853695,29.77098785541048,29.099152,30.590649,12.00847499999994,2.1703776,100.52523402093601
34.0,0.016273437,1.0850438,1.085397,29.79850834864113,29.21258,30.676329,12.092478333333563,2.1704407999999997,100.52816125110557
35.0,0.016303716,1.0851139,1.0854614,29.81206473644861,29.235453,30.568756,12.00797999999971,2.1705753000000003,100.53439087860258
36.0,0.016302802,1.0850325,1.0853621,29.769599094883723,29.150154,30.417372,12.007806666666877,2.1703946,100.52602140879804
37.0,0.016295822,1.0850281,1.0854149,29.77380036630034,29.18721,30.475798,12.092339999999968,2.1704429999999997,100.52826314835829
38.0,0.016312148,1.0850362,1.0854114,29.76587778196871,29.182661,30.533024,12.007673333333514,2.1704476,100.52847620625043
39.0,0.016318515,1.0849992,1.0853826,29.83542030670345,29.351311,30.598173,12.007976666666703,2.1703818,100.52542855205486
40.0,0.016324254,1.0850911,1.0854635,29.84291251412948,29.299414,30.432913,12.008326666666836,2.1705546,100.53343211808816
41.0,0.016328668,1.085142,1.0854844,29.77472888971963,29.373257,30.476433,12.092128333333433,2.1706263999999997,100.53675767388208
42.0,0.016339812,1.0851185,1.0855337,29.753553673617425,29.304504,30.585636,12.092286666666526,2.1706522,100.53795265075513
43.0,0.016299171,1.0851862,1.0855618,29.8348926781717,29.337318,30.508619,12.09262166666643,2.170748,100.54238981294259
44.0,0.016298834,1.0851719,1.085567,29.84754823539978,29.385387,30.505465,12.008030000000144,2.1707389,100.5419683288517
45.0,0.016306205,1.0851471,1.0855333,29.83555280527754,29.392189,30.370197,12.008120000000051,2.1706804,100.53925878826753
46.0,0.016313858,1.0851836,1.0855768,29.85775653370783,29.456038,30.432467,12.00806833333336,2.1707604,100.54296414291255
47.0,0.016340159,1.0852289,1.0856103,29.807211684944296,29.280798,30.358683,12.008319999999852,2.1708391999999996,100.54661391723792
48.0,0.016322983,1.0852689,1.0856651,29.84680607677909,29.381668,30.403395,12.092628333333414,2.170934,100.55100476249233
49.0,0.016284429,1.0853164,1.0857081,29.848663101741543,29.469788,30.414076,12.007990000000184,2.1710244999999997,100.55519644493454
50.0,0.016290145,1.0853367,1.085786,29.89587273963972,29.338924,30.646885,12.092435000000114,2.1711226999999997,100.55974476776133
51.0,0.016255185,1.0852907,1.0856825,29.918359375232768,29.406975,30.641092,12.092276666667022,2.1709732,100.55282038626841
52.0,0.016294528,1.0854114,1.0858119,29.968834516635887,29.29073,30.659893,12.007778333333166,2.1712233,100.56440425122747
53.0,0.016240023,1.0852926,1.0857023,29.95122002665445,29.300797,30.68099,12.092448333333596,2.1709949,100.55382546371587
54.0,0.016275285,1.0853144,1.0857193,29.960993502772613,29.278578,30.696745,12.09239499999967,2.1710336999999997,100.5556225607187
55.0,0.016288023,1.0852851,1.0856463,29.9763218306307,29.190264,30.637745,12.007788333333156,2.1709313999999997,100.55088433846635
56.0,0.016287575,1.0851567,1.0855734,29.98466535916824,29.245312,30.916716,12.008014999999917,2.1707301,100.54156073984075
57.0,0.016318781,1.0850531,1.0854634,29.86138384890108,29.073391,30.753,12.00830333333288,2.1705165,100.53166744293847
58.0,0.016314473,1.0850188,1.0854337,29.82921249007219,29.133972,30.710106,12.008358333333064,2.1704525,100.52870315922242
59.0,0.01633805,1.0850219,1.0854168,29.80085767381169,29.064333,30.716061,12.007988333333438,2.1704387,100.52806398554614
60.0,0.016296595,1.0849783,1.0853405,29.826862035944703,29.081619,30.765608,12.00812333333306,2.1703188,100.52251058527189
61.0,0.01633307,1.0849178,1.0853049,29.774654224644525,29.124317,30.869263,12.00804166666688,2.1702227,100.51805952800453
62.0,0.016342327,1.0849088,1.085326,29.75480789392573,29.118202,30.591673,12.092558333333484,2.1702348000000002,100.51861996289459
63.0,0.016315103,1.0848771,1.0852576,29.8132856611418,29.138367,30.507141,12.092538333333504,2.1701347,100.51398363789497
64.0,0.016345322,1.08495,1.0853672,29.90691793284273,29.395191,30.890961,12.008251666666668,2.1703172000000004,100.522436478179
65.0,0.01625422,1.0853488,1.085776,30.356484004664228,29.873074,31.271889,12.09248666666681,2.1711248000000003,100.55984203332078
66.0,0.016186103,1.0855957,1.0859883,30.73721386326344,30.310377,31.545311,12.007819999999873,2.171584,100.58111076898338
67.0,0.016129585,1.0858089,1.0861838,30.92172582060721,30.475714,31.691414,12.092280000000027,2.1719926999999997,100.60004049952624
68.0,0.016098134,1.0858829,1.086253,30.9168252755475,30.421545,31.586853,12.008003333333182,2.1721359,100.6066730843409
69.0,0.016099358,1.0857819,1.086098,30.5388461625795,29.878963,31.258373,12.008001666666436,2.1718799,100.59481594947674
70.0,0.016348323,1.0849675,1.0853186,29.81665123703038,29.19499,30.498661,12.008086666666593,2.1702861,100.52099602156073
71.0,0.01636157,1.0850127,1.0854003,29.870876681558933,29.429127,30.53949,12.092579999999725,2.170413,100.52687364036643
72.0,0.016373852,1.0850182,1.0853723,29.81988034802573,29.483212,30.477909,12.09236833333319,2.1703905,100.52583150937251
73.0,0.016384909,1.0850202,1.0854259,29.857713439295622,29.464594,30.423698,12.09239499999967,2.1704461,100.52840673085082
74.0,0.016361933,1.0849689,1.0853949,29.83786531238271,29.430166,30.390711,12.09219000000012,2.1703638,100.52459484725973
75.0,0.016340569,1.0850129,1.0854065,29.84999455681815,29.452459,30.50069,12.007974999999472,2.1704194,100.52717006873803
76.0,0.016359251,1.0850409,1.0854642,29.869148278435024,29.441828,30.46944,12.00829500000012,2.1705051,100.53113942990154
77.0,0.016314853,1.0850098,1.0854348,29.905121448467973,29.464167,30.52474,12.092553333332765,2.1704445999999997,100.5283372554512
78.0,0.016305966,1.0850255,1.0854254,29.88929455765761,29.338013,30.56481,12.092381666666672,2.1704509,100.52862905212953
79.0,0.016312905,1.0849544,1.0853767,29.8719233044298,29.361807,30.559055,12.092405000000143,2.1703311000000003,100.52308028354857
80.0,0.016326869,1.0848718,1.0853026,29.883880302752303,29.30599,30.506907,12.092553333332765,2.1701743999999996,100.51582242013754
81.0,0.016336404,1.084836,1.0852393,29.87165704570389,29.263683,30.484638,12.092433333333853,2.1700752999999997,100.51123241207098
82.0,0.016296355,1.0847803,1.085196,29.87326349451552,29.291031,30.638748,12.09238333333342,2.1699763,100.50664703569777
83.0,0.016325675,1.0847178,1.0851202,29.836142178966806,29.216827,30.567865,12.09244333333336,2.169838,100.50024140385511
84.0,0.016348442,1.0847207,1.0850787,29.843458914364664,29.056814,30.503643,12.008305000000597,2.1697994,100.4984535702389
85.0,0.016348636,1.0846251,1.0850545,29.849684577838808,29.110254,30.78882,12.008053333333615,2.1696796000000003,100.49290480165793
86.0,0.016344726,1.0845873,1.0850168,29.82960080779948,29.126808,30.693457,12.09274166666631,2.1696041,100.48940787321166
87.0,0.01634605,1.0845561,1.084957,29.8073751474821,29.154776,30.823883,12.008124999999806,2.1695130999999996,100.4851930323029
88.0,0.01636113,1.0844963,1.0848925,29.76433187887068,29.023619,30.546095,12.092685000000833,2.1693888,100.47943583752317
89.0,0.016372642,1.084452,1.0848627,29.791405870335847,29.103579,30.731298,12.092378333333182,2.1693147,100.47600375278319
90.0,0.01637488,1.0844104,1.0848633,29.794986606782818,29.165998,30.651018,12.00833500000008,2.1692737,100.4741047585276
91.0,0.016376896,1.0843989,1.0847851,29.814962790521285,29.220516,30.758463,12.00815166666677,2.169184,100.46995012963183
92.0,0.016382171,1.0843939,1.0848444,29.825904490774946,29.142025,30.719023,12.007861666666576,2.1692383,100.47246513909715
93.0,0.016393777,1.0843469,1.0847695,29.772871239028927,29.147827,30.510822,12.09219499999987,2.1691164,100.46681910495676
94.0,0.016401477,1.0843379,1.084747,29.78989122263106,29.147991,30.582438,12.007936666667227,2.1690848999999996,100.46536012156525
95.0,0.016406409,1.0843308,1.0847627,29.792105300724632,29.280396,30.56459,12.093001666667018,2.1690935,100.46575844718961
96.0,0.016399141,1.0843587,1.0847682,29.826501509225096,29.292736,30.585636,12.092379999999928,2.1691269,100.46730543275393
97.0,0.016391259,1.0843915,1.0848277,29.87833324370509,29.354187,30.741175,12.008296666666864,2.1692191999999997,100.47158048567564
98.0,0.016407806,1.0843413,1.0847731,29.82554776363635,29.31531,30.574837,12.008184999999743,2.1691143999999998,100.46672647109062
99.0,0.016387368,1.0843542,1.084765,29.820840619963384,29.329981,30.553745,12.00842166666698,2.1691192,100.46694879236932
100.0,0.016408285,1.0843184,1.0847498,29.83109750746272,29.36521,30.489639,12.092586666666708,2.1690682,100.46458662878312
101.0,0.01641389,1.0842643,1.0846678,29.797149689373303,29.290491,30.52038,12.0080833333331,2.1689321,100.45828289419323
102.0,0.016418312,1.0842187,1.0846566,29.77525718606778,29.277109,30.462,12.007809999999395,2.1688753,100.45565209239524
103.0,0.016416563,1.0842212,1.0846378,29.79907901377413,29.375408,30.450642,12.092686666666609,2.1688590000000003,100.45489712638633
104.0,0.016410533,1.0842215,1.0846335,29.78600046666667,29.326595,30.454779,12.008041666666395,2.1688549999999998,100.45471185865405
105.0,0.016402692,1.0842091,1.0846103,29.80440292160437,29.279001,30.619265,12.007873333333798,2.1688194000000003,100.45306297583703
106.0,0.016387349,1.0841929,1.0845871,29.828964718045107,29.285532,30.601538,12.00815500000026,2.16878,100.45123808867432
107.0,0.016375057,1.0841748,1.0845556,29.81175483575325,29.269005,30.537479,12.007816666667347,2.1687304000000003,100.4489407687944
108.0,0.016348446,1.0841409,1.0845712,29.92392147566572,29.276672,30.777578,12.09223166666731,2.1687121,100.44809316891934
109.0,0.016388807,1.0841367,1.084583,29.87536499908005,29.201393,30.605257,12.007873333333798,2.1687197,100.44844517761062
110.0,0.016396511,1.0840869,1.0844593,29.86525167834113,29.211105,30.629545,12.012646666666845,2.1685461999999998,100.44040918972415
111.0,0.016406083,1.0840082,1.0843997,29.83620216773601,29.065933,30.596272,12.00786833333356,2.1684079,100.43400355788152
112.0,0.01639753,1.0839536,1.0843788,29.821298913776925,29.159142,30.529343,12.008003333333182,2.1683324,100.43050662943527
113.0,0.016381657,1.0839148,1.0843291,29.86998252260401,29.140013,30.710129,12.007976666666218,2.1682439000000002,100.42640758085919
114.0,0.016405668,1.0838695,1.0842854,29.82001137168945,29.230453,30.570652,12.00832666666635,2.1681549,100.42228537381656
115.0,0.016407857,1.083822,1.0842177,29.80806358511628,29.253796,30.739614,12.092433333332885,2.1680397,100.41694966312768
116.0,0.016412172,1.0838128,1.0842142,29.817277308108064,29.231079,30.690041,12.092238333333338,2.168027,100.41636143807777
117.0,0.016425524,1.0837438,1.0841979,29.79382742424245,29.231615,30.76693,12.007889999999998,2.1679417,100.4124106036875
118.0,0.016422231,1.0837275,1.084121,29.7819828227272,29.219463,30.629452,12.008286666666663,2.1678485,100.408093865526
119.0,0.016434476,1.0836991,1.0841068,29.822292783658337,29.252487,30.615259,12.007936666666652,2.1678059000000003,100.40612076417754
120.0,0.016442586,1.0836561,1.0840677,29.89550027970751,29.345112,30.793171,12.008431666666668,2.1677238,100.40231814397305
121.0,0.01645436,1.0835867,1.0839566,29.79846935866545,29.217569,30.601259,12.008109999999942,2.1675433,100.39395793755514
122.0,0.01645191,1.0835454,1.0839578,29.691904945504064,29.181585,30.403395,12.008078333333348,2.1675032,100.39210062853931
123.0,0.016457982,1.08355,1.0840232,29.78673945906161,29.295637,30.50045,12.008110000000004,2.1675732,100.39534281385374
124.0,0.016451536,1.083595,1.0840218,29.78349313278385,29.244913,30.466385,12.092363333333378,2.1676168000000002,100.3973622321353
125.0,0.016443351,1.083654,1.0840709,29.77100147470092,29.295153,30.515633,12.008386666666654,2.1677248999999996,100.40236909259939
126.0,0.016438778,1.0836673,1.0841308,29.78517242293231,29.37895,30.420858,12.092806666666608,2.1677980999999997,100.40575949209962
127.0,0.016445491,1.0836432,1.0840877,29.82196181734315,29.381668,30.56587,12.092678333333364,2.1677309,100.40264699419778
128.0,0.016449995,1.0835667,1.0839915,29.79224546846017,29.38686,30.507967,12.092505000000044,2.1675582,100.39464805985779
129.0,0.016462302,1.0835226,1.0839114,29.767159011214936,29.406366,30.463905,12.092266666666667,2.167434,100.38889549677134
130.0,0.01646073,1.0834724,1.0839154,29.77243308990821,29.380188,30.416653,12.007896666666662,2.1673878,100.38675565446383
131.0,0.016454518,1.083531,1.0839843,29.769612559787404,29.358816,30.5751,12.008030000000025,2.1675153,100.39266106342937
132.0,0.016437715,1.0835509,1.0839454,29.81469717463236,29.386009,30.537766,12.092756666666656,2.1674963,100.39178104170117
133.0,0.016425526,1.0835714,1.0839752,29.85049370711678,29.459206,30.499283,12.008348333333318,2.1675466,100.39411078343426
134.0,0.016417978,1.0836284,1.0840868,29.892829493061964,29.464933,30.564499,12.093128333333274,2.1677152,100.40191981834869
135.0,0.016387181,1.0835952,1.08401,29.90631461080586,29.367678,30.546612,12.092549999999996,2.1676051999999997,100.39682495571174
136.0,0.016428102,1.083612,1.0840062,29.939790770146512,29.390221,30.644613,12.09258166666647,2.1676181999999997,100.39742707584156
137.0,0.016401071,1.083457,1.0838348,29.89946287245848,29.305534,30.570093,12.092631666666664,2.1672918,100.38230922888975
138.0,0.016445277,1.0833794,1.0837884,29.73333527014653,29.210884,30.472219,12.092503333333298,2.1671678,100.37656592918994
139.0,0.016431637,1.0833189,1.0837196,29.765021125919063,29.265163,30.40752,12.008091666666587,2.1670385000000003,100.37057714974489
140.0,0.016438439,1.0832294,1.0836221,29.703970598702504,29.234465,30.334404,12.09262333333342,2.1668515,100.36191588326207
141.0,0.016425883,1.0832007,1.0835581,29.691277238050628,29.198231,30.355042,12.008456666666705,2.1667588,100.35762230356711
142.0,0.016436985,1.083128,1.0835664,29.72191152952035,29.223621,30.442612,12.008060000000114,2.1666944,100.35463949307784
143.0,0.016408641,1.083083,1.0834996,29.779042490723587,29.23501,30.514311,12.09250666666679,2.1665826,100.34946125996139
144.0,0.016433874,1.0830486,1.0834476,29.76949262624431,29.263298,30.50597,12.092279999999786,2.1664962,100.34545947694473
145.0,0.016435334,1.0830017,1.0833633,29.759745814326152,29.235226,30.458307,12.00790166666678,2.166365,100.33938269532683
146.0,0.016450141,1.0829428,1.0833584,29.737550657894687,29.234484,30.405943,12.092579999999968,2.1663012000000004,100.33642767499744
147.0,0.016448095,1.0828811,1.0832263,29.741438943466065,29.279551,30.466051,12.092425000000125,2.1661074,100.32745145336979
148.0,0.016476382,1.0828143,1.0831798,29.69773659433968,29.16395,30.402992,12.092344999999964,2.1659941,100.32220374485372
149.0,0.01648844,1.0827255,1.0831159,29.640235024141123,29.049374,30.417637,12.008246666666674,2.1658413999999997,100.31513114917496
150.0,0.016475257,1.0827209,1.0831796,29.62592734858184,29.094255,30.374918,12.09252666666677,2.1659005000000002,100.31786847991904
151.0,0.016489411,1.0827218,1.0831208,29.65119797697972,29.153629,30.522617,12.092649999999898,2.1658426000000004,100.31518672949468
152.0,0.016457502,1.0827559,1.0831757,29.73273270046084,29.208166,30.499836,12.09230666666675,2.1659316,100.31930893653728
153.0,0.016463043,1.0827556,1.0831746,29.79687018951244,29.304399,30.556629,12.09261833333318,2.1659302,100.319244092831
154.0,0.01643979,1.0827339,1.0831856,29.79990924931253,29.298857,30.5984,12.008016666666665,2.1659195,100.31874850164722
155.0,0.016459242,1.0826453,1.0829952,29.78773137057728,29.249893,30.487017,12.092579999999968,2.1656405000000003,100.3058260773226
156.0,0.01648082,1.0824925,1.0829121,29.675187060518702,29.120888,30.380672,12.092818333333222,2.1654046,100.294899912813
157.0,0.01647874,1.0824369,1.0828562,29.621674775623205,29.078747,30.349594,12.093009999999776,2.1652931,100.28973557477647
158.0,0.016474966,1.0824406,1.0828874,29.632490562730617,29.149052,30.322227,12.008311666667092,2.1653279999999997,100.29135203574036
159.0,0.016473217,1.082446,1.0828584,29.621776461751168,29.120888,30.315632,12.092473333333327,2.1653044,100.2902589561201
160.0,0.016480053,1.0823691,1.0828091,29.60402286439117,29.091331,30.300844,12.008056666666622,2.1651781999999997,100.2844137591675
161.0,0.016489258,1.0823482,1.0827599,29.59132681296996,29.12566,30.35895,12.00777833333365,2.1651081000000003,100.2811669421598
162.0,0.016484095,1.0823374,1.0827731,29.59651419778181,29.074278,30.400127,12.09287333333341,2.1651105,100.28127810279915
163.0,0.016479783,1.0824134,1.0828105,29.56680508956606,29.12822,30.353508,12.008771666666629,2.1652239,100.2865304430085
164.0,0.016460588,1.0824485,1.082866,29.66739921666669,29.118603,30.416742,12.092453333333347,2.1653145,100.29072675714401
165.0,0.016464913,1.0823953,1.0828493,29.695167848598075,29.11652,30.440279,12.007936666666744,2.1652446,100.28748920352291
166.0,0.016456643,1.0823444,1.0827773,29.73404393021124,29.243658,30.42103,12.092255000000296,2.1651217000000003,100.28179685244945
167.0,0.016462991,1.082381,1.0827954,29.745379806542065,29.119987,30.435352,12.092613333333672,2.1651764,100.284330388688
168.0,0.016455606,1.0823154,1.0827383,29.760192489161184,29.246881,30.453579,12.008076666666602,2.1650536999999996,100.27864730100113
169.0,0.016461892,1.0822717,1.0826697,29.76365104549592,29.240705,30.412481,12.092631666666906,2.1649414,100.27344590941816
170.0,0.016462494,1.0822079,1.0826463,29.74964791804788,29.197405,30.466988,12.092335000000215,2.1648541999999997,100.26940707285503
171.0,0.016461222,1.0821364,1.0825381,29.713967243243253,29.150326,30.418356,12.00834666666633,2.1646745000000003,100.26108391998363
172.0,0.016479414,1.0820304,1.0824515,29.691053064150925,29.150709,30.444771,12.008174999999756,2.1644819,100.25216327867565
173.0,0.016503479,1.0819743,1.0823683,29.665845154059035,29.148624,30.436247,12.092563333333237,2.1643426,100.24571132989995
174.0,0.0165052,1.0818998,1.0823199,29.72803936085349,29.241226,30.589832,12.008181666666252,2.1642197,100.24001897882648
175.0,0.016501071,1.0819066,1.0822684,29.79555354832708,29.29945,30.571188,12.093064999999964,2.164175,100.23794861191857
176.0,0.01645642,1.081979,1.0824035,29.936773925250645,29.463139,30.770817,12.092414999999647,2.1643825000000003,100.24755937552918
177.0,0.016394809,1.0820975,1.082518,30.079577750000027,29.611263,30.935062,12.008096666666582,2.1646155,100.25835122093287
178.0,0.016392609,1.0821141,1.0825118,30.134985324424022,29.651438,30.837454,12.008151666666285,2.1646259,100.25883291703674
179.0,0.016411262,1.0819788,1.0824127,29.97392400843484,29.441849,30.687815,12.008168333333256,2.1643915,100.24797622792674
180.0,0.01646233,1.0818228,1.0822315,29.754713196363674,29.253654,30.435535,12.092381666666672,2.1640543,100.23235815809785
181.0,0.016496701,1.0817125,1.0821456,29.72508927720934,29.183996,30.621189,12.008051666666384,2.1638581,100.22327077583087
182.0,0.016499091,1.0817147,1.0820292,29.71017909872023,29.151436,30.49069,12.008113333333556,2.1637439,100.21798138207505
183.0,0.016495015,1.0817007,1.0821424,29.835257667582407,29.306845,30.639549,12.092511666666542,2.1638431000000002,100.22257602183493
184.0,0.016426556,1.0818552,1.0822997,30.04958062660548,29.560987,30.857258,12.092971666666562,2.1641548999999998,100.23701764156398
185.0,0.016384674,1.081978,1.082386,30.20483936775359,29.745317,31.030375,12.008163333333504,2.164364,100.2467025122675
186.0,0.016353754,1.0819898,1.0823539,30.28617771759258,29.781679,31.050371,12.092566666666729,2.1643437,100.24576227852631
187.0,0.016340775,1.0819567,1.0823928,30.28983575023384,29.771376,31.044769,12.0925966666667,2.1643495,100.24603091673809
188.0,0.016358662,1.0819169,1.0823994,30.19939197833936,29.628468,30.957592,12.00829500000012,2.1643163,100.24449319456039
189.0,0.016378561,1.0818446,1.0822458,30.102995426691752,29.558851,30.779016,12.0925966666667,2.1640904,100.23403019938144
190.0,0.016400427,1.081714,1.082163,29.857081536496462,29.318375,30.509016,12.092489999999817,2.1638770000000003,100.22414616586576
191.0,0.016477883,1.0814712,1.0818874,29.6630380438356,29.159258,30.346045,12.00847499999994,2.1633586,100.20013546776583
192.0,0.016493564,1.0814958,1.0819384,29.67471071915286,29.201786,30.324249,12.008501666666415,2.1634342,100.2036370279054
193.0,0.016490189,1.081499,1.0819165,29.715202966449148,29.345974,30.411526,12.092604999999942,2.1634155,100.20277090125714
194.0,0.016480867,1.0814215,1.081863,29.72708621206408,29.306705,30.444698,12.092468333333091,2.1632845,100.19670338302585
195.0,0.016458668,1.0813756,1.081789,29.73117857090238,29.27873,30.401823,12.092445000000104,2.1631646,100.19114998275158
196.0,0.016482456,1.0813396,1.081736,29.709553185288684,29.148827,30.358877,12.007886666666794,2.1630756,100.18702777570896
197.0,0.01646306,1.0812639,1.0816919,29.71468454898333,29.18428,30.388016,12.092636666666658,2.1629557999999998,100.18147900712798
198.0,0.016489469,1.0811814,1.0815769,29.699859252562927,29.187363,30.407846,12.092406666666893,2.1627583,100.17233141284802
199.0,0.016502954,1.0811312,1.0815357,29.7049993202614,29.183279,30.463547,12.008191666666727,2.1626669,100.16809804516605
200.0,0.016500005,1.0810595,1.0814843,29.73532839441865,29.199156,30.502558,12.008041666667364,2.1625438,100.16239643070597
201.0,0.016518645,1.080977,1.0814089,29.725723718606748,29.210371,30.513086,12.09232333333348,2.1623859000000003,100.15508298697533
202.0,0.016490823,1.0809869,1.0814177,29.852812331801488,29.326139,30.6637,12.008073333333597,2.1624046000000003,100.15594911362359
203.0,0.016472636,1.0810542,1.0814677,29.9515792418906,29.448502,30.761978,12.008444999999483,2.1625218999999998,100.16138208987189
204.0,0.016409699,1.0811846,1.0816414,30.113071284369173,29.631075,30.991316,12.008393333333272,2.162826,100.17546706921638
205.0,0.016374022,1.0812365,1.0817471,30.23957565904936,29.759863,31.007597,12.00806833333336,2.1629836,100.18276661786713
206.0,0.016385995,1.0811874,1.0816164,30.132333465373986,29.605165,30.839123,12.008409999999762,2.1628038,100.17443883330239
207.0,0.01643886,1.0809863,1.081393,29.90239117082181,29.337898,30.597662,12.008633333334,2.1623793,100.15477729521709
208.0,0.016502168,1.0807941,1.0812212,29.746799723305504,29.161879,30.620029,12.008311666666607,2.1620153,100.13791793158211
209.0,0.016501026,1.0807363,1.0811396,29.7448125139405,29.194679,30.612904,12.092876666666902,2.1618759,100.1314613511131
210.0,0.016502842,1.0807884,1.0811932,29.92899347770696,29.353148,30.813803,12.092715000000316,2.1619816,100.13635705093786
211.0,0.016403157,1.0810053,1.0814465,30.205484501385065,29.695648,31.070318,12.092651666666884,2.1624518,100.15813527286417
212.0,0.016331904,1.0811753,1.0816115,30.437235989899023,29.93774,31.283894,12.092551666666989,2.1627868,100.17365144544033
213.0,0.016286235,1.0812566,1.0817045,30.597402493408666,30.008972,31.371172,12.09239499999967,2.1629611,100.18172448687321
214.0,0.01626878,1.0812966,1.0817196,30.686214657749083,30.151531,31.523268,12.007988333332468,2.1630162,100.184276549885
215.0,0.016263809,1.0812671,1.0816904,30.663127854069213,30.084459,31.390547,12.008108333333318,2.1629575,100.18155774591419
216.0,0.016271196,1.081194,1.081635,30.56965595032202,29.98374,31.23447,12.007984999999946,2.162829,100.17560602001558
217.0,0.01631215,1.081075,1.0814594,30.362555022018324,29.651625,31.04487,12.092441666666613,2.1625344,100.16196105153519
218.0,0.016374504,1.0808049,1.0812286,30.01888716650896,29.401567,30.682981,12.008344999999585,2.1620334999999997,100.13876089976384
219.0,0.016490098,1.0804768,1.0809274,29.705114966542737,29.206516,30.410942,12.008008333332448,2.1614041999999998,100.1096136537872
220.0,0.01652251,1.0805789,1.0809674,29.729726312615927,29.305567,30.470436,12.09272166666633,2.1615463,100.11619528997548
221.0,0.016534496,1.0804693,1.080874,29.69185455484456,29.260813,30.473612,12.007990000000184,2.1613433,100.10679295256368
222.0,0.016533602,1.0803509,1.0808077,29.68782969462174,29.276005,30.47394,12.0080833333331,2.1611586000000003,100.09823821502692
223.0,0.016535474,1.0803214,1.0807638,29.68407294511629,29.219938,30.465916,12.008311666666607,2.1610852,100.09483855214008
