cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime
36.0,0.016660439,1.0831727,1.0833374,31.29873233960486,29.208866,34.125687,12.007861666666576
37.0,0.01665419,1.0831982,1.0833442,31.288408193129005,29.311693,34.273022,12.092419999999889
38.0,0.01666208,1.0831987,1.0833346,31.288704026654354,29.239714,34.360661,12.092639999999664
39.0,0.016663037,1.0831635,1.0833015,31.3849199431193,29.360525,34.29007,12.09220499999986
40.0,0.01667152,1.0832192,1.0833584,31.37239159357796,29.420919,34.246601,12.008178333333246
41.0,0.016683804,1.0832064,1.0833358,31.28587188587469,29.397028,34.27803,12.008216666666462
42.0,0.016682696,1.0832208,1.0833888,31.299664106382902,29.336826,34.332985,12.092728333333314
43.0,0.01666279,1.0832344,1.0834167,31.33505066103282,29.411249,34.404606,12.008191666666727
44.0,0.016660998,1.0832528,1.0833906,31.356817657272728,29.406612,34.31155,12.092448333333111
45.0,0.016662709,1.0832227,1.0834149,31.316017005576278,29.480148,34.214077,12.008148333333278
46.0,0.016666707,1.0833414,1.0834453,31.36860949192787,29.481071,34.255039,12.008243333333423
47.0,0.016680941,1.0833505,1.0834785,31.314405933830358,29.380999,34.163502,12.092708333333333
48.0,0.016668674,1.0833523,1.0835291,31.350658740055472,29.430073,34.240982,12.092499999999806
49.0,0.016650256,1.0833805,1.0835598,31.37259028947373,29.511742,34.210674,12.092921666666614
50.0,0.016651692,1.0834423,1.0835332,31.353269168975206,29.446642,34.305599,12.092898333333627
51.0,0.016630907,1.0833993,1.0835305,31.41663739962824,29.438334,34.340912,12.008123333333543
52.0,0.016651837,1.0834621,1.0835887,31.44235603124996,29.431259,34.375633,12.092586666666708
53.0,0.01662237,1.0833684,1.0834606,31.41762199999993,29.385038,34.361717,12.092198333333362
54.0,0.016646819,1.0833734,1.0835426,31.407431364738727,29.41111,34.303177,12.092488333333556
55.0,0.016643219,1.0833923,1.0835317,31.430612271962566,29.387461,34.397587,12.09223333333357
56.0,0.016661555,1.0833148,1.0834645,31.43915818773587,29.336172,34.408939,12.092459999999846
57.0,0.016673245,1.0832351,1.0833818,31.381907154562377,29.246204,34.227318,12.092313333333005
58.0,0.01666919,1.0831677,1.0832912,31.32512609445967,29.21129,34.348423,12.092375000000176
59.0,0.016677925,1.0831405,1.083331,31.322662469294283,29.092649,34.377022,12.092433333333368
60.0,0.016667627,1.08318,1.0833496,31.344988577451872,29.225601,34.484638,12.010978333333332
61.0,0.016682005,1.0831134,1.083257,31.282513093109863,29.173864,34.481018,12.092420000000372
62.0,0.016686372,1.0830988,1.0832406,31.24396737545125,29.166798,34.377964,12.09293499999961
63.0,0.016676564,1.0830513,1.0831984,31.351977388482588,29.208136,34.346504,12.09255000000024
64.0,0.016691869,1.0832061,1.0833696,31.57146492725611,29.698519,34.878323,12.00797999999971
65.0,0.016537676,1.0837064,1.0838304,32.20173658079416,30.318172,35.291218,12.09213000000018
66.0,0.016467001,1.0839766,1.0840784,32.59317164847363,30.708063,35.507282,12.092298333333265
67.0,0.016410474,1.084139,1.0843061,32.74071235299629,30.841711,35.651741,12.007950000000225
68.0,0.016374491,1.0842149,1.0843166,32.72178885035842,30.837194,35.596619,12.007993333333191
69.0,0.016368635,1.0841142,1.0842075,32.38786014167431,30.343189,34.736523,12.09255000000024
70.0,0.01667247,1.0831513,1.083303,31.446724588397817,29.331842,34.310184,12.092545000000005
71.0,0.01671746,1.0831076,1.0832493,31.39859247757004,29.549572,34.360847,12.092871666666664
72.0,0.016716233,1.0830973,1.0832752,31.361477700371037,29.510414,34.322052,12.008188333333235
73.0,0.016727988,1.0831113,1.083271,31.391385764279256,29.493418,34.359158,12.092901666666632
74.0,0.016726144,1.0831329,1.0833256,31.38106913841817,29.442383,34.305588,12.092878333333164
75.0,0.016721075,1.0831195,1.0832962,31.37503256250005,29.531227,34.282417,12.092806666666489
76.0,0.016717775,1.0831616,1.0833127,31.367527119565263,29.534113,34.330696,12.008268333333156
77.0,0.016707547,1.0830935,1.0832609,31.425133846445423,29.577675,34.320118,12.00797166666695
78.0,0.016690364,1.083081,1.0832521,31.428100559856038,29.556164,34.335594,12.092714999999346
79.0,0.01670561,1.0830333,1.0832195,31.42322822932337,29.564482,34.341938,12.00799999999969
80.0,0.016686765,1.0829997,1.0831863,31.37857363428048,29.431059,34.459446,12.092573333332744
81.0,0.016684294,1.082974,1.0831205,31.36026371792455,29.418407,34.288971,12.00812333333306
82.0,0.016679062,1.0829979,1.0831579,31.395291149678645,29.451464,34.280376,12.008464999999465
83.0,0.016687348,1.0829333,1.0831574,31.338234836866334,29.419735,34.105782,12.09252666666677
84.0,0.016693467,1.0829263,1.0830745,31.31254321546957,29.316687,34.264996,12.00805166666687
85.0,0.016687758,1.0828819,1.0830382,31.36030127710849,29.26844,34.293159,12.092351666667188
86.0,0.016702894,1.082857,1.0829724,31.35281268702997,29.220762,34.376591,12.092763333333036
87.0,0.016698835,1.0827955,1.0829564,31.3281652393716,29.242601,34.271404,12.00817500000024
88.0,0.016698048,1.0827698,1.0829644,31.31857046039145,29.153131,34.404301,12.008494999999918
89.0,0.016715489,1.0827445,1.0829803,31.30917168421053,29.180325,34.435768,12.0923900000004
90.0,0.016706252,1.0827475,1.0828978,31.316066966117287,29.224234,34.535198,12.092336666667446
91.0,0.016721891,1.0827092,1.0828748,31.316809073283885,29.178377,34.341686,12.092328333333716
92.0,0.016723899,1.0827062,1.0828422,31.34255769906537,29.269276,34.442722,12.092406666666893
93.0,0.016724072,1.0826285,1.0827987,31.339049219534918,29.21476,34.36462,12.00811166666681
94.0,0.016729791,1.0826292,1.0828015,31.379798471733093,29.233721,34.468697,12.008201666666231
95.0,0.016741628,1.0825889,1.0827543,31.315553984489043,29.328451,34.351261,12.092483333333318
96.0,0.016739421,1.0825557,1.0827262,31.36773585885613,29.285334,34.47525,12.008153333333516
97.0,0.016721277,1.0825289,1.0826914,31.37287021747044,29.399834,34.444962,12.008030000000144
98.0,0.016737727,1.0824996,1.0826108,31.35830952607075,29.262819,34.479095,12.092871666666664
99.0,0.016740758,1.0824746,1.0826309,31.344977686980634,29.347019,34.423424,12.008018333333894
100.0,0.016734114,1.0824925,1.0826457,31.366991036688656,29.420706,34.506443,12.008231666666688
101.0,0.01675126,1.0824027,1.0825965,31.398099165881245,29.352289,34.406719,12.0924033333334
102.0,0.016743606,1.0824153,1.0825392,31.338972081330866,29.345802,34.423447,12.092379999999928
103.0,0.016741529,1.0824013,1.0825598,31.364971507380083,29.355734,34.395908,12.092326666666
104.0,0.016747028,1.0824029,1.0825659,31.336420253881258,29.324699,34.390564,12.09231499999975
105.0,0.016744599,1.0823855,1.0825837,31.314202944343037,29.313595,34.36729,12.092216666666596
106.0,0.016737023,1.0823975,1.0825158,31.366988188026134,29.361439,34.4137,12.092716666666092
107.0,0.016734626,1.0823842,1.0825765,31.38737550000006,29.312418,34.397587,12.092616666666194
108.0,0.016712982,1.0823598,1.0825758,31.40237226241795,29.320419,34.549709,12.09228333333255
109.0,0.016742349,1.0823568,1.0824921,31.40986336635515,29.359331,34.499928,12.008081666666357
110.0,0.016733333,1.0822904,1.0824603,31.382381742779778,29.279184,34.47892,12.092368333332706
111.0,0.016737543,1.082244,1.0824271,31.368143599999964,29.163788,34.490242,12.092381666666672
112.0,0.016735896,1.0822217,1.0824379,31.357289947992665,29.206432,34.38998,12.09232666666697
113.0,0.0167275,1.0822294,1.0823658,31.3764973547777,29.213861,34.614861,12.092250000000544
114.0,0.016741924,1.0821937,1.0823519,31.38561033544307,29.246542,34.610668,12.008113333332584
115.0,0.016739026,1.0821443,1.0823264,31.37110505810681,29.226439,34.521156,12.008001666666436
116.0,0.016745521,1.0821183,1.0823051,31.35251225353445,29.29454,34.569515,12.092526666666664
117.0,0.016747633,1.0820857,1.0822744,31.363524278597776,29.323505,34.623726,12.092783333333331
118.0,0.01674838,1.0820832,1.0822048,31.35061400182824,29.260168,34.594112,12.00815166666668
119.0,0.016756818,1.08201,1.0821524,31.42859083211013,29.290937,34.539001,12.008399999999984
120.0,0.016759332,1.081957,1.082137,31.458128355777955,29.382875,34.624092,12.008233333333344
121.0,0.016775101,1.0819317,1.0820731,31.39818262068973,29.349924,34.562691,12.092688333333292
122.0,0.016783923,1.0819284,1.0820284,31.339777177024462,29.385801,34.317528,12.008001666666678
123.0,0.016774569,1.0818927,1.0820978,31.34875274751129,29.31497,34.53587,12.092683333333298
124.0,0.016774498,1.0818862,1.0820768,31.35172179626172,29.236336,34.535034,12.09260333333338
125.0,0.016771752,1.0818838,1.0820893,31.345239476952,29.335693,34.549042,12.092419999999947
126.0,0.016764827,1.0819033,1.0820695,31.34485622181142,29.381668,34.526787,12.092606666666688
127.0,0.016772803,1.0818732,1.0820137,31.387466748613623,29.378147,34.629543,12.007959999999972
128.0,0.016778894,1.0818038,1.0819659,31.37831256736943,29.454584,34.473946,12.008133333333411
129.0,0.016785139,1.0817827,1.0819483,31.360398141837685,29.390327,34.489841,12.008141666666658
130.0,0.016783718,1.0817571,1.0819502,31.363715226642,29.360847,34.451527,12.008413333333374
131.0,0.016780123,1.0817611,1.0819608,31.34208247096194,29.429312,34.42622,12.092883333333278
132.0,0.016778201,1.0817941,1.0819523,31.349484116152425,29.430401,34.428093,12.008188333333358
133.0,0.01676983,1.0817919,1.0820106,31.428941990834023,29.507093,34.452595,12.007996666666562
134.0,0.016766459,1.0817989,1.08193,31.40504590593607,29.581018,34.54863,12.008119999999932
135.0,0.01676877,1.081827,1.0819813,31.430243507906976,29.504885,34.530304,12.092643333333278
136.0,0.016759682,1.0818107,1.0820067,31.441537592391363,29.581091,34.515614,12.008293333333253
137.0,0.016764827,1.0817522,1.0818509,31.481898103738324,29.531204,34.566097,12.008468333333196
138.0,0.016785575,1.0816693,1.0818424,31.313610666046426,29.419336,34.423603,12.007768333333177
139.0,0.016769361,1.0816,1.0817729,31.333768996268685,29.333994,34.499367,12.092461666666592
140.0,0.016789801,1.0815798,1.0817571,31.28270499340249,29.310236,34.431129,12.092574999999972
141.0,0.016782459,1.0815648,1.081763,31.290061430451168,29.298265,34.436222,12.092465000000084
142.0,0.016776925,1.0815156,1.0816888,31.31720593430653,29.282177,34.491055,12.008034999999897
143.0,0.016771501,1.0814736,1.0816289,31.354614450137227,29.292942,34.432041,12.092251666666805
144.0,0.016774734,1.0814391,1.0816085,31.37803492220112,29.315702,34.400608,12.092290000000018
145.0,0.016775409,1.081408,1.0815825,31.40029983444977,29.29397,34.478413,12.007990000000184
146.0,0.016776193,1.0813881,1.0815066,31.31577573649902,29.295578,34.473312,12.007926666666751
147.0,0.016788865,1.0813091,1.0814307,31.36813915704825,29.334364,34.540283,12.0924500000001
148.0,0.016789906,1.0812289,1.0814302,31.342889835907265,29.30665,34.461052,12.008204999999968
149.0,0.016797816,1.081193,1.0813594,31.27953793012268,29.235006,34.448708,12.092758333333284
150.0,0.016789019,1.0811859,1.0813774,31.279557239488167,29.211088,34.468731,12.007873333333311
151.0,0.016793443,1.0811542,1.0813498,31.288676773371087,29.227932,34.425938,12.007994999999935
152.0,0.016782204,1.0811549,1.0813512,31.32714172861089,29.289087,34.546471,12.092376666666675
153.0,0.016781328,1.0811211,1.0813377,31.371558473929262,29.336521,34.580002,12.092891666666644
154.0,0.016788386,1.0811361,1.0813165,31.33319169058719,29.30851,34.526115,12.008239999999931
155.0,0.016778868,1.0810566,1.0812385,31.410034931261777,29.328941,34.565117,12.008128333333298
156.0,0.016799042,1.0809762,1.081139,31.35806695933455,29.311567,34.46978,12.008643333333264
157.0,0.016793363,1.0809518,1.0810821,31.312001082396968,29.286116,34.412479,12.00834999999982
158.0,0.016781876,1.0809381,1.081135,31.30494488579385,29.241417,34.431229,12.092501666666552
159.0,0.016784979,1.0809116,1.0811622,31.27198707937953,29.259096,34.508247,12.008389999999782
160.0,0.016791482,1.0808882,1.0810387,31.27911833738317,29.203911,34.506088,12.008176666666502
161.0,0.016796354,1.0808085,1.0809923,31.24567986842109,29.211796,34.430511,12.008003333333669
162.0,0.016798658,1.0807831,1.0809865,31.279221714548783,29.241463,34.476875,12.008006666666672
163.0,0.016793575,1.0807869,1.0809784,31.19048540764937,29.272484,34.374073,12.00786833333356
164.0,0.016793523,1.0808014,1.0810059,31.30090593032016,29.331467,34.451435,12.092393333333408
165.0,0.016791539,1.0808243,1.081012,31.300740389153127,29.400831,34.555008,12.092494999999568
166.0,0.01678478,1.0807856,1.0809635,31.322865566790345,29.358015,34.577732,12.008496666666664
167.0,0.016798614,1.0807747,1.0809438,31.356000123959287,29.436367,34.57299,12.092604999999942
168.0,0.016785257,1.0807707,1.0809239,31.37736805909506,29.370993,34.51823,12.0928833333334
169.0,0.016812306,1.080685,1.0808349,31.3603061661971,29.31119,34.532024,12.092938333333588
170.0,0.016788462,1.0806375,1.0808303,31.352515540166145,29.332088,34.522209,12.00830500000011
171.0,0.016801992,1.0806116,1.0807828,31.34398483107496,29.298994,34.501553,12.092606666666688
172.0,0.016811077,1.0805341,1.0807041,31.356976310900485,29.31745,34.533978,12.00797833333345
173.0,0.016810142,1.0804716,1.0806845,31.350806332096468,29.246258,34.574238,12.007964999999968
174.0,0.016813116,1.0804329,1.0805943,31.38594710845592,29.340717,34.616611,12.0080833333331
175.0,0.016794963,1.0804557,1.0805851,31.43904335310734,29.382748,34.685169,12.00808166666684
176.0,0.016774211,1.0805048,1.080687,31.530354120930152,29.515686,34.929195,12.092293333333023
177.0,0.01671559,1.0806522,1.0808344,31.69069096964124,29.748373,34.91515,12.092558333333484
178.0,0.016694449,1.080635,1.0807801,31.77751924293783,29.822966,34.892895,12.007713333333474
179.0,0.016715674,1.080554,1.0807381,31.691912661597005,29.604389,34.76059,12.008178333333246
180.0,0.016759131,1.0803813,1.0805594,31.455250190650847,29.420202,34.638744,12.092531666666522
181.0,0.016824225,1.08024,1.0803527,31.357147337963035,29.282145,34.594601,12.008060000000114
182.0,0.016797692,1.0802165,1.080411,31.39193501014761,29.299038,34.673935,12.008078333333348
183.0,0.016803037,1.080231,1.080351,31.470074953358186,29.473898,34.683826,12.092359999999948
184.0,0.016748102,1.0803406,1.0805073,31.69289181522744,29.679964,34.915497,12.007936666666744
185.0,0.016689658,1.0804272,1.0806159,31.83788607362539,29.902908,35.02467,12.092694999999852
186.0,0.016664933,1.0804906,1.0806781,31.9441834611743,29.960619,35.047489,12.092776666667
187.0,0.016658423,1.0804789,1.0806744,31.983866133763847,29.95208,35.137726,12.007973333333211
188.0,0.016670397,1.0804373,1.0806857,31.89410720519964,29.865696,35.019707,12.092885000000145
189.0,0.016688358,1.0803787,1.0805174,31.812037481851178,29.754536,34.968929,12.09239833333316
190.0,0.016712319,1.0802641,1.0805125,31.59927909099262,29.485712,34.651314,12.008403333333264
191.0,0.016774589,1.0800254,1.0802116,31.359799036133737,29.278164,34.540535,12.008124999999806
192.0,0.01683015,1.0799652,1.0801138,31.293649428176867,29.38056,34.534824,12.008240000000418
193.0,0.016823279,1.0799398,1.0801117,31.330363804664675,29.366241,34.570366,12.008003333333182
194.0,0.016818905,1.0798751,1.0800747,31.3661754213432,29.387413,34.622574,12.007920000000256
195.0,0.01682879,1.0798539,1.0800472,31.33918266231342,29.385399,34.543316,12.092579999999725
196.0,0.016821861,1.0798149,1.0799811,31.349059657329637,29.410452,34.548981,12.008388333333036
197.0,0.016836086,1.0797633,1.0799477,31.335084024680015,29.395697,34.577374,12.092441666666613
198.0,0.016836146,1.0797042,1.0798934,31.347569198706072,29.419722,34.593052,12.00821333333297
199.0,0.016831944,1.0796478,1.0798717,31.37870487640453,29.407372,34.586937,12.00874500000015
200.0,0.016827989,1.0796437,1.0797877,31.40762648334917,29.427999,34.623299,12.00816333333302
201.0,0.016820924,1.0795447,1.0797056,31.368618173630445,29.381479,34.612038,12.00794833333348
202.0,0.016796764,1.0795578,1.0797601,31.513107037822756,29.477144,34.690956,12.093141666666876
203.0,0.016779058,1.079595,1.0797803,31.587309316129,29.574266,34.777916,12.092451666667086
204.0,0.016721513,1.0797367,1.079983,31.77221461007463,29.698338,34.992477,12.008365000000534
205.0,0.016675541,1.0798299,1.080018,31.8711575096775,29.908165,35.03466,12.008178333333731
206.0,0.016677462,1.0797629,1.0799707,31.85650519469833,29.79018,34.903133,12.007890000000286
207.0,0.016733656,1.0795904,1.0797813,31.616264180465127,29.598955,34.676758,12.00800000000066
208.0,0.016796445,1.0794085,1.0795768,31.42175701228736,29.357759,34.554531,12.092495000000538
209.0,0.016813664,1.0793707,1.0795264,31.394436165289267,29.265942,34.721596,12.008201666666231
210.0,0.01680924,1.0793353,1.0794712,31.56989418732785,29.604008,34.82058,12.008028333333398
211.0,0.016720999,1.0795172,1.0797629,31.81185318563431,29.823502,34.954014,12.00805999999963
212.0,0.016639888,1.079735,1.0798905,32.068748560073985,30.153601,35.234943,12.09265000000014
213.0,0.016607275,1.0798161,1.079999,32.269262122429915,30.22794,35.440529,12.008041666666395
214.0,0.016572844,1.0798439,1.0800391,32.32712377954979,30.331896,35.406635,12.008348333333076
215.0,0.016566623,1.0798305,1.079999,32.302089035812585,30.250458,35.423389,12.007966666666713
216.0,0.016574938,1.0797561,1.0800134,32.2878549826484,30.199842,35.318905,12.092501666666552
217.0,0.016605163,1.0796797,1.0798407,32.06406979332719,30.1113,35.078365,12.008228333333197
218.0,0.016648134,1.0794258,1.0796322,31.769592443119333,29.655632,34.809837,12.007901666666536
219.0,0.016772367,1.0790795,1.0792447,31.41879867528736,29.216927,34.619362,12.0082466666674
220.0,0.016818609,1.0789282,1.0791402,31.37337468105067,29.329487,34.618217,12.00859333333307
221.0,0.016816825,1.078884,1.0790744,31.317528320772084,29.351482,34.636013,12.093103333333662
222.0,0.016822495,1.0788159,1.0790163,31.347400086317737,29.239124,34.681297,12.00805500000036
223.0,0.016821656,1.0787808,1.0789847,31.33346285753683,29.252956,34.621498,12.092841666666208
224.0,0.016827725,1.0787431,1.0789447,31.329062327731087,29.258631,34.660255,12.008093333333576
225.0,0.016829224,1.078702,1.0788589,31.38262973209305,29.255697,34.68705,12.008244999999684
226.0,0.016828625,1.0786309,1.0788004,31.34896721270712,29.294609,34.674461,12.00809500000032
227.0,0.01682942,1.0786041,1.0787926,31.37970192230344,29.277729,34.682415,12.092583333333216
228.0,0.016811503,1.0786213,1.0788009,31.41206768498165,29.353155,34.749866,12.09235499999971
229.0,0.016788762,1.0786349,1.0788302,31.55702652403387,29.540318,34.889122,12.007834999999613
230.0,0.016760368,1.0787015,1.0788893,31.63718949379181,29.643517,34.879879,12.09243000000036
231.0,0.016727233,1.0787834,1.0789559,31.82095875023733,29.752184,35.144592,12.092264999999315
232.0,0.016671119,1.0789001,1.0791374,32.00506021356552,29.981745,35.238205,12.092881666666168
233.0,0.016660824,1.0788777,1.0790638,31.9283311191369,29.842487,35.04652,12.092595000000438
234.0,0.016731298,1.0786656,1.0788134,31.675696666978475,29.57539,34.80484,12.092678333333849
235.0,0.016801786,1.0784543,1.0786197,31.446604052582167,29.33021,34.599525,12.008050000000123
236.0,0.016842872,1.0784243,1.0786399,31.36464125700933,29.337934,34.635643,12.008281666667123
237.0,0.016841527,1.0783598,1.0784538,31.408259071895447,29.408312,34.752647,12.092703333333096
238.0,0.016808791,1.0783721,1.0785259,31.52524786685558,29.550629,34.848125,12.09223166666731
239.0,0.016752908,1.078482,1.0787014,31.752689636194035,29.744287,35.009674,12.092473333332842
240.0,0.016707711,1.078564,1.0787406,31.8598361872694,29.82814,35.126015,12.007955
241.0,0.016677272,1.0786042,1.0787437,31.972153124309425,29.977167,35.14286,12.092330000000008
242.0,0.016673597,1.0785762,1.0787565,31.968910192095592,30.004324,35.111488,12.007813333333342
243.0,0.016696204,1.0785364,1.0787557,31.95001655143643,29.921637,35.148617,12.092473333333327
244.0,0.016699348,1.0784621,1.0786487,31.87888305706518,29.861702,35.131226,12.092341666666682
245.0,0.016719263,1.0783085,1.0785443,31.599725896840123,29.574396,34.747574,12.092330000000038
246.0,0.016802493,1.0780911,1.078276,31.33729660986968,29.196468,34.634567,12.09259666666664
247.0,0.016835254,1.0780514,1.0782588,31.310499166055063,29.263519,34.646763,12.007926666666632
248.0,0.01682777,1.0780127,1.0782394,31.363399970754767,29.212486,34.6166,12.008020000000034
249.0,0.01683471,1.0779943,1.0781784,31.37422632139488,29.257914,34.664745,12.007948333333358
250.0,0.016826119,1.0779451,1.0781347,31.361855181390965,29.350372,34.659607,12.008013333333292
251.0,0.016842011,1.0778875,1.078079,31.345677060550432,29.271349,34.606133,12.092714999999952
252.0,0.016843779,1.0778327,1.0779976,31.333241056066218,29.214064,34.579037,12.092828333333332
253.0,0.016846415,1.0777833,1.0779862,31.30757373401297,29.273523,34.575462,12.008093333333331
254.0,0.016837617,1.0777763,1.0779645,31.31447574280404,29.30797,34.608589,12.093076666666578
255.0,0.016836366,1.0777576,1.0779262,31.38581699435025,29.348419,34.631702,12.00867166666673
256.0,0.016818531,1.077744,1.0779216,31.483020082417585,29.440979,34.79216,12.092456666666598
257.0,0.016793286,1.0777347,1.0779176,31.59296195924172,29.54937,34.823593,12.092621666666671
258.0,0.016768949,1.0777996,1.0779778,31.658132621240625,29.594255,34.962688,12.00808833333334
259.0,0.016712122,1.0778866,1.078099,31.86153968186044,29.80759,35.125755,12.00807499999998
260.0,0.016688559,1.0779076,1.0781345,31.882074762820512,29.847982,35.031876,12.092413333333509
261.0,0.016729727,1.0777638,1.0779779,31.71041794814817,29.634106,34.918423,12.092258333333302
262.0,0.016786989,1.0775803,1.0777744,31.41888714593081,29.336845,34.623348,12.007984999999946
263.0,0.016840274,1.0774801,1.077687,31.30742454853473,29.334667,34.622185,12.092475000000071
264.0,0.016838813,1.0774232,1.0775801,31.37191866604819,29.263781,34.707619,12.008063333333364
265.0,0.016838705,1.0774041,1.0775856,31.53643173748815,29.492451,34.849045,12.092638333333404
266.0,0.016772769,1.0775203,1.0776726,31.690261842009186,29.655184,35.020027,12.092765000000025
267.0,0.016715087,1.0776285,1.0778223,31.92009214046512,29.890434,35.18121,12.093131666666643
268.0,0.016685016,1.0776635,1.0778822,31.969752400917432,29.971746,35.254074,12.092838333333445
269.0,0.016671706,1.0776991,1.077876,32.02927136227829,30.022112,35.203579,12.092421666666633
270.0,0.016665684,1.0776577,1.0778475,32.01199183705779,29.972319,35.28141,12.007900000000031
271.0,0.016685911,1.0775956,1.0777819,32.001357257479526,29.94128,35.194183,12.00792333333326
272.0,0.016681053,1.0775366,1.0777382,31.796216654240485,29.689426,34.932926,12.007953333333232
273.0,0.016757891,1.0772917,1.0774639,31.521653205989107,29.384478,34.662048,12.007915000000018
274.0,0.016834265,1.0771055,1.0772535,31.36244463839697,29.197039,34.70787,12.092300000000009
275.0,0.016824855,1.0770609,1.0772376,31.365229272811064,29.308012,34.743347,12.008098333333328
276.0,0.016836058,1.0769991,1.0771683,31.389857937381414,29.275568,34.803642,12.092405000000143
277.0,0.016832795,1.0769501,1.0770903,31.366096879359176,29.21805,34.685303,12.092654999999892
278.0,0.016842792,1.0769175,1.0771534,31.368074356255946,29.260799,34.698627,12.09251333333353
279.0,0.016830977,1.0768858,1.0770376,31.362779046139327,29.239372,34.747391,12.008321666666598
280.0,0.016846573,1.0768107,1.07698,31.398377912429343,29.29892,34.721737,12.008043333333385
281.0,0.016844759,1.0767506,1.0769495,31.384531848568827,29.267187,34.732811,12.00808166666684
282.0,0.016845815,1.0767061,1.0768825,31.370638136711257,29.2966,34.744217,12.00846833333344
283.0,0.016848542,1.0766565,1.0768458,31.376126831406594,29.263597,34.764797,12.092711666666824
284.0,0.016839365,1.076607,1.0767709,31.47926463644955,29.355925,34.818035,12.092509999999796
285.0,0.016835647,1.0766088,1.0768081,31.477421688539792,29.357145,34.824749,12.008341666666578
286.0,0.016797397,1.0767059,1.0768659,31.623942525665424,29.56229,34.929249,12.008154999999777
287.0,0.016763369,1.0767252,1.0769445,31.68330724579435,29.554218,34.950508,12.007998333333427
288.0,0.016783284,1.0766408,1.0768445,31.54482937706424,29.44047,34.788124,12.008389999999782
289.0,0.016837992,1.0765069,1.0766386,31.335481500925884,29.2943,34.621029,12.008021666666416
290.0,0.016836271,1.0765201,1.0766984,31.377482534926465,29.329304,34.621628,12.09262333333366
291.0,0.016841689,1.0764866,1.0766578,31.442501547882152,29.27013,34.845417,12.09236833333319
