cycle,IR,QC,QD,Tavg,Tmin,Tmax,chargetime,Q,SOH
110.0,0.016951034,1.0802816,1.0804729,31.2365761881188,29.313988,34.274261,13.341371666667207,2.1607545,100.48338417753307
111.0,0.016996307,1.0802351,1.0804,31.29054384308513,29.312859,34.385689,13.34128999999957,2.1606351,100.47783161889173
112.0,0.016965497,1.0801746,1.0803393,31.22574560639277,29.302385,34.229874,13.341545000000044,2.1605138999999998,100.47219535333618
113.0,0.016997308,1.0801616,1.0803374,31.255423395182884,29.357832,34.414505,13.341436666666668,2.1604989999999997,100.47150244610204
114.0,0.01700497,1.0800962,1.0803201,31.22489847511311,29.295553,34.496391,13.425668333333336,2.1604163,100.46765657843338
115.0,0.017011479,1.0800689,1.0802414,31.21142467540687,29.335756,34.311199,13.341326666666676,2.1603103,100.46272717126435
116.0,0.017031705,1.0800606,1.0802473,31.22433823971382,29.478737,34.218102,13.425990000000002,2.1603079,100.46261556204541
117.0,0.017017543,1.0800508,1.080231,31.274398547134982,29.543285,34.381138,13.426176666666652,2.1602818,100.46140181178964
118.0,0.017055564,1.0799881,1.0801288,31.190021194698367,29.47678,34.162022,13.42580666666666,2.1601169000000002,100.45373332837293
119.0,0.01704948,1.0799255,1.0801314,31.00841158770348,29.155607,33.882595,13.34122833333331,2.1600569,100.45094309789988
120.0,0.017051978,1.0800949,1.0803328,31.145140419586703,29.601517,34.036285,13.341629999999956,2.1604277,100.46818672222327
121.0,0.017029265,1.0801944,1.0803525,31.16793577808469,29.644049,34.014778,13.341618333333342,2.1605469,100.47372998009637
122.0,0.017014304,1.080158,1.0803212,31.16673052036202,29.542137,34.084724,13.425908333333366,2.1604792,100.47058167004595
123.0,0.017002789,1.0801804,1.080315,31.199907678441985,29.473347,34.100864,13.341340000000006,2.1604954,100.47133503227366
124.0,0.016991619,1.0801134,1.0802521,31.21124811727843,29.487404,34.098461,13.42559333333326,2.1603655,100.46529418329955
125.0,0.017004607,1.0799867,1.0801622,31.15696750957156,29.295681,34.016838,13.425920000000042,2.1601489000000003,100.45522145129189
126.0,0.0170017,1.0800045,1.0802071,31.176620736,29.304111,34.101227,13.42581333333328,2.1602116000000002,100.45813724213622
127.0,0.016988322,1.0799716,1.0801412,31.179021419730937,29.318375,34.091633,13.426061666666646,2.1601128,100.45354266262392
128.0,0.016963357,1.0799183,1.0800964,31.197527198046163,29.410423,34.091766,13.426104999999977,2.1600147,100.44898063580052
129.0,0.016978906,1.0799241,1.0801266,31.26140088126156,29.397924,34.159561,13.426111666666715,2.1600507,100.45065477408434
130.0,0.01695192,1.0799291,1.0801144,31.305369920361983,29.447128,34.193512,13.341370000000095,2.1600435,100.45031994642757
131.0,0.01695355,1.0799147,1.080099,31.346638090750417,29.419456,34.416485,13.425741666666728,2.1600137,100.4489341319593
132.0,0.016976926,1.0798864,1.0800577,31.39480763143628,29.516258,34.649212,13.34140833333331,2.1599440999999997,100.44569746461056
133.0,0.016990038,1.0798097,1.0799779,31.37793876769505,29.554609,34.431255,13.426209999999992,2.1597876,100.43841961346007
134.0,0.017018676,1.0796809,1.0798699,31.2022112701252,29.199781,34.252228,13.425981666666727,2.1595508,100.42740750385981
135.0,0.01702892,1.0796673,1.0798607,31.18899848509494,29.330334,34.200764,13.426499999999942,2.159528,100.42634721628005
136.0,0.017015476,1.0796279,1.0798086,31.15931550092764,29.280975,34.039883,13.341328333333513,2.1594365,100.42209211480868
137.0,0.017023757,1.0795826,1.0797741,31.13293873900841,29.325275,34.076981,13.34150500000008,2.1593567,100.41838110827955
138.0,0.017019667,1.0795691,1.0797648,31.14518358494028,29.405975,34.127674,13.425870000000092,2.1593339,100.41732082069979
139.0,0.017032959,1.079581,1.0797896,31.16487438384756,29.467136,34.1367,13.341596666666735,2.1593706,100.41902751167247
140.0,0.017033001,1.0795722,1.0797476,31.195627967361705,29.45186,34.162262,13.34160833333323,2.1593198,100.41666511653861
141.0,0.017041961,1.0795286,1.0797325,31.190610124885183,29.429348,34.233383,13.341609999999976,2.1592611,100.41393534105919
142.0,0.017056286,1.0794739,1.0796613,31.15975766605999,29.405197,34.200005,13.426029999999932,2.1591351999999997,100.4080805074499
143.0,0.017064668,1.0794113,1.0795732,31.14634508791211,29.35956,34.169392,13.341429999999916,2.1589845,100.40107237857848
144.0,0.017070012,1.0793333,1.0795051,31.125188599452613,29.330057,34.072021,13.341560000000026,2.1588384,100.39427816737663
145.0,0.017076517,1.0792736,1.0794517,31.080198170370338,29.293131,34.022125,13.426068333333388,2.1587253,100.38901858293494
146.0,0.017071826,1.0792781,1.0794413,31.0016972800361,29.152332,34.020046,13.42607999999988,2.1587194,100.38874421027175
147.0,0.017078603,1.0792331,1.0794613,31.03081549405304,29.270636,34.064686,13.425816666666652,2.1586944,100.38758161424133
148.0,0.017040005,1.0793407,1.0795257,31.12804998620053,29.350679,34.156784,13.425760000000205,2.1588664,100.3955802749307
149.0,0.017027823,1.0793246,1.0795374,31.19948043272728,29.418018,34.215496,13.34180833333327,2.158862,100.39537565802937
150.0,0.017034298,1.0793343,1.0795468,31.20107615898821,29.401613,34.290756,13.425973333333484,2.1588811,100.39626388139659
151.0,0.017027808,1.0792397,1.0793943,31.1722828186763,29.333157,34.135178,13.341825000000002,2.158634,100.3847727822318
152.0,0.01705491,1.0791173,1.0793138,31.050499673655363,29.221748,34.035194,13.341888333333433,2.1584311,100.37533715284883
153.0,0.017058969,1.0790734,1.0792543,30.99725819850888,29.166122,34.038155,13.426093333333364,2.1583277,100.37052865566696
154.0,0.017060302,1.0790749,1.0792733,31.01022379912284,29.184128,34.056393,13.425841666666868,2.1583482,100.3714819844119
155.0,0.017061803,1.0790648,1.0792607,30.99822181018524,29.195955,34.028179,13.42572333333325,2.1583255,100.3704263472163
156.0,0.01707047,1.079056,1.0792705,30.98258074887083,29.214365,33.964832,13.425761666666464,2.1583265000000003,100.37047285105751
157.0,0.017086325,1.0790402,1.0792338,31.02055931084778,29.173063,34.02116,13.425814999999906,2.1582739999999996,100.36803139939356
158.0,0.017076541,1.0789919,1.0791656,30.93821925344353,29.175791,33.790653,13.425873333333584,2.1581574999999997,100.36261370189177
159.0,0.017042937,1.0790545,1.0792696,31.00571291008179,29.20645,34.033504,13.425813333333643,2.1583240999999997,100.37036124183855
160.0,0.017002717,1.0790755,1.0792631,31.098106049360126,29.23535,34.048267,13.425863333333108,2.1583386,100.37103554753621
161.0,0.017032038,1.079046,1.0792441,31.13614814705881,29.278458,34.120766,13.426016666666934,2.1582901,100.36878011123717
162.0,0.017031871,1.0790261,1.0792354,31.148073439068074,29.27557,34.145386,13.42589666666657,2.1582615,100.36745010137838
163.0,0.017017014,1.078977,1.0791804,31.21388493634685,29.243206,34.342152,13.341609999999736,2.1581574000000003,100.36260905150766
164.0,0.017043438,1.0789144,1.0791258,31.20306315533088,29.315613,34.294258,13.341740000000089,2.1580402,100.35715880131697
165.0,0.017041286,1.0788927,1.0790781,31.197951550592485,29.324684,34.202274,13.426036666666429,2.1579708,100.35393143473652
166.0,0.017057586,1.0788325,1.0790321,31.155577769506685,29.302652,34.216057,13.42583500000037,2.1578646,100.34899272679922
167.0,0.017066415,1.0787582,1.0789585,31.097290103074112,29.213539,34.125023,13.426321666666867,2.1577167,100.3421148086832
168.0,0.017072953,1.0787181,1.0789031,31.06100251059906,29.160007,34.121513,13.426253333333683,2.1576212,100.33767369184694
169.0,0.017076774,1.0786926,1.0788951,31.06045858512536,29.230267,34.1436,13.426151666666556,2.1575876999999997,100.33611581316615
170.0,0.01707213,1.0786941,1.0788661,31.203082948181784,29.344072,34.241982,13.426106666666358,2.1575602,100.33483695753269
171.0,0.017053349,1.0787009,1.0789065,31.28629240710386,29.456448,34.336567,13.426029999999932,2.1576074,100.33703193883814
172.0,0.016991146,1.0788424,1.0790746,31.414506639269444,29.608843,34.403427,13.34167333333365,2.1579170000000003,100.35142952807902
173.0,0.016957648,1.078885,1.0790883,31.506615743520992,29.68993,34.570354,13.426201666666506,2.1579733,100.35404769433956
174.0,0.016980099,1.0787948,1.0790173,31.4295854275428,29.62339,34.339317,13.42609999999986,2.1578121,100.34655127513533
175.0,0.017026315,1.0786453,1.0788677,31.21009521247741,29.363405,34.120537,13.34150500000008,2.157513,100.33264197622722
176.0,0.01708255,1.0785561,1.0787734,31.069733419124205,29.291456,34.174137,13.341426666666424,2.1573295,100.32410852136387
177.0,0.017059304,1.078585,1.0787362,31.14294505834827,29.263105,34.108032,13.425594999999642,2.1573212,100.32372253948176
178.0,0.017078592,1.0785289,1.0786883,31.147394637291285,29.402905,34.248222,13.42612166666707,2.1572172,100.31888613999516
179.0,0.017013643,1.0786062,1.0788336,31.35918693248167,29.625917,34.482285,13.425840000000123,2.1574398,100.32923789505013
180.0,0.016955195,1.0787349,1.0789466,31.52638154729111,29.805189,34.52755,13.425868333333346,2.1576815,100.34047787347234
181.0,0.01692044,1.0787976,1.0790043,31.63894107629429,29.861914,34.627098,13.341566666666768,2.1578019,100.3460769359549
182.0,0.016919205,1.0788081,1.0789996,31.681869872842952,29.819012,34.609047,13.42602500000018,2.1578077,100.34634665823398
183.0,0.016924676,1.0787349,1.0789684,31.59395948670941,29.703178,34.538391,13.341726666666606,2.1577032999999997,100.34149165721087
184.0,0.016946316,1.0786496,1.0788578,31.49201319651061,29.684025,34.421623,13.425760000000205,2.1575074,100.33238155471642
185.0,0.016972257,1.0785401,1.0787761,31.25614870201577,29.468298,34.213013,13.341743333333094,2.1573162,100.32349002027567
186.0,0.017051257,1.0783447,1.0785502,31.05728698314108,29.245665,34.044121,13.42589666666657,2.1568949,100.30389795197084
187.0,0.017049614,1.0784094,1.0785975,31.10204994454548,29.339565,34.076565,13.341426666666909,2.1570069,100.30910638218715
188.0,0.017042849,1.078392,1.0786096,31.12969654779409,29.339668,34.055107,13.341528333333068,2.1570016,100.30885991182872
189.0,0.017041182,1.0783614,1.0785203,31.1435815781818,29.362173,34.072136,13.3414366666669,2.1568817,100.30328410126677
190.0,0.017048841,1.0782671,1.0784601,31.153568115068545,29.252548,34.117348,13.425829999999648,2.1567271999999997,100.29609925779867
191.0,0.017032444,1.0781945,1.0784056,31.113005206739587,29.235586,34.187813,13.34192833333315,2.1566001,100.29018861957996
192.0,0.017055498,1.0781543,1.0783468,31.13450282862353,29.23547,34.222343,13.341509999999834,2.1565011,100.28558473929945
193.0,0.017056454,1.0780996,1.0783235,31.128499963436948,29.223055,34.167355,13.425973333332998,2.1564231,100.2819574396845
194.0,0.017076138,1.0780698,1.0782559,31.134110323800783,29.270844,34.282757,13.341730000000098,2.1563257,100.27742796554995
195.0,0.017080124,1.0780199,1.0781775,31.10799359422896,29.287502,34.14994,13.341448333332664,2.1561974,100.27146152272178
196.0,0.017093137,1.077974,1.0782001,31.13992076155936,29.355284,34.302368,13.34158166666748,2.1561741000000003,100.27037798322142
197.0,0.01706524,1.0780288,1.0782014,31.26631517241374,29.457159,34.351398,13.42565333333332,2.1562302,100.27298684871371
198.0,0.017017098,1.0779548,1.0781834,31.43157069038808,29.640226,34.483883,13.425743333333717,2.1561382,100.2687084953217
199.0,0.016962193,1.0782235,1.0784652,31.5773048960802,29.798891,34.643723,13.341779999999565,2.1566887,100.29430885991184
200.0,0.016947513,1.078281,1.0784538,31.566753881081084,29.785776,34.542656,13.341626666666707,2.1567347999999997,100.29645268699193
201.0,0.016988877,1.078106,1.0783129,31.40487858509655,29.585495,34.374336,13.42621999999974,2.1564189000000002,100.28176212355142
202.0,0.017047305,1.0779195,1.0781006,31.20695025629489,29.344791,34.194199,13.34156166666653,2.1560201,100.26321639167395
203.0,0.017095581,1.0778472,1.0780586,31.11850918996417,29.371826,34.123089,13.426050000000396,2.1559058,100.25790100262282
204.0,0.017099159,1.07778,1.0779577,31.21527160818184,29.415934,34.362343,13.341434999999668,2.1557377,100.2500837069142
205.0,0.017021513,1.0779288,1.0781268,31.455821301886804,29.665245,34.55344,13.426360000000567,2.1560556,100.26486727803716
206.0,0.016928909,1.0781187,1.0783508,31.698353181318645,29.974192,34.748615,13.426076666666388,2.1564695,100.284115217917
207.0,0.016868889,1.078251,1.0784787,31.898111508960618,30.205301,34.877037,13.425921666666788,2.1567297,100.29621551740173
208.0,0.016832612,1.0782874,1.0785102,32.00903018847211,30.244968,35.034512,13.341365000000224,2.1567976,100.2993731282204
209.0,0.01682172,1.0782962,1.0785191,32.02036741531533,30.274368,35.003056,13.34133833333326,2.1568153,100.30019624620994
210.0,0.016831011,1.0782547,1.078465,31.9750121695375,30.166338,34.869255,13.34128666666608,2.1567197,100.29575047898956
211.0,0.016855311,1.0781567,1.0783726,31.819898846223023,30.076561,34.606915,13.426021666666689,2.1565293,100.28689614762179
212.0,0.016925482,1.0779588,1.078195,31.49046270519716,29.619297,34.386024,13.341539999999805,2.1561538000000002,100.26943395524471
213.0,0.017053839,1.0776464,1.077841,31.156136947658453,29.265163,34.20586,13.42609666666637,2.1554874,100.2384437954575
214.0,0.017097212,1.0775709,1.0777873,31.132748418312364,29.541546,34.24081,13.42609666666637,2.1553582000000002,100.23243549917224
215.0,0.017108586,1.077551,1.0777465,31.128778356756733,29.386662,34.160583,13.341648333333431,2.1552974999999996,100.22961271601032
216.0,0.017102949,1.0774709,1.0776659,31.11268920680389,29.397243,34.165417,13.426106666666843,2.1551368,100.22213954872674
217.0,0.017107651,1.0774055,1.077572,31.11406710636361,29.32917,34.116314,13.425918333333296,2.1549775,100.21473148682082
218.0,0.017118173,1.0773846,1.0775523,31.08716561735163,29.345688,34.147709,13.341528333333551,2.1549369,100.21284343086738
219.0,0.017122818,1.0773438,1.0775352,31.06599493994542,29.285187,34.161522,13.341385000000203,2.154879,100.21015085846092
220.0,0.017117171,1.0772809,1.077489,31.065181966573856,29.296188,34.12273,13.341301666666793,2.1547699,100.20507728938408
221.0,0.017106965,1.0772223,1.0774752,31.08023999912284,29.247139,34.223915,13.341276666666577,2.1546975,100.20171041127999
222.0,0.017088294,1.0772785,1.0774668,31.177789175883937,29.351284,34.330433,13.425878333333335,2.1547453,100.20393329489016
223.0,0.017061535,1.077288,1.0775013,31.285068242424245,29.519382,34.422482,13.426165000000037,2.1547893,100.20597946390373
